decision_id,logged_at_utc,threat_score,predicted_label,true_label,explanation,routing_decision,model_version
5071,2026-08-17T06:54:05.838240+00:00,0.009349361294438,0,0,Bwd Packet Length Mean=173.5 decreased risk | Average Packet Size=113.9 decreased risk | Total Length of Bwd Packets=1388.0 decreased risk,auto_close,cd69f531da6dd6a9
5072,2026-08-17T06:54:05.838240+00:00,0.0005782046546869,0,0,Average Packet Size=48.0 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=48.0 decreased risk,auto_close,cd69f531da6dd6a9
5073,2026-08-17T06:54:05.838240+00:00,0.0732913914488036,0,0,Total Length of Bwd Packets=12.0 decreased risk | Total Fwd Packets=2.0 decreased risk | Total Backward Packets=2.0 decreased risk,auto_close,cd69f531da6dd6a9
5074,2026-08-17T06:54:05.838240+00:00,0.9902558224330512,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5075,2026-08-17T06:54:05.838240+00:00,0.9829155834730746,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
5076,2026-08-17T06:54:05.838240+00:00,0.0071219522372797,0,0,Destination Port=58868.0 decreased risk | Average Packet Size=8.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5077,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=919.5 increased risk,auto_escalate,cd69f531da6dd6a9
5078,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=110.5 decreased risk | Bwd Packet Length Mean=167.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5079,2026-08-17T06:54:05.838240+00:00,0.5112397973457908,1,0,Destination Port=80.0 increased risk | Average Packet Size=6.0 increased risk | Total Fwd Packets=2.0 decreased risk,human_review,cd69f531da6dd6a9
5080,2026-08-17T06:54:05.838240+00:00,0.996173271617058,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5081,2026-08-17T06:54:05.838240+00:00,0.0074555917278849,0,0,Bwd Packet Length Mean=487.6 decreased risk | Average Packet Size=343.4 decreased risk | Total Length of Bwd Packets=3413.0 decreased risk,auto_close,cd69f531da6dd6a9
5082,2026-08-17T06:54:05.838240+00:00,0.0079593795367735,0,0,Destination Port=63695.0 decreased risk | Average Packet Size=26.7 decreased risk | Bwd Packet Length Mean=6.0 decreased risk,auto_close,cd69f531da6dd6a9
5083,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=140.5 decreased risk | Bwd Packet Length Mean=203.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5084,2026-08-17T06:54:05.838240+00:00,0.0184284501038099,0,0,Bwd Packet Length Mean=545.0 decreased risk | Average Packet Size=240.9 decreased risk | Destination Port=443.0 decreased risk,auto_close,cd69f531da6dd6a9
5085,2026-08-17T06:54:05.838240+00:00,0.0188487066700801,0,0,Destination Port=53767.0 decreased risk | Init Win bytes backward=33304.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5086,2026-08-17T06:54:05.838240+00:00,0.0191677250996898,0,0,Bwd Packet Length Mean=635.4 decreased risk | Average Packet Size=252.9 decreased risk | Destination Port=443.0 decreased risk,auto_close,cd69f531da6dd6a9
5087,2026-08-17T06:54:05.838240+00:00,0.0612285205387161,0,0,Average Packet Size=9.0 decreased risk | Destination Port=3606.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5088,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=102.0 decreased risk | Bwd Packet Length Mean=141.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5089,2026-08-17T06:54:05.838240+00:00,0.9949936567917984,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5090,2026-08-17T06:54:05.838240+00:00,0.0009096686086564,0,0,Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=100.5 decreased risk | Average Packet Size=85.8 decreased risk,auto_close,cd69f531da6dd6a9
5091,2026-08-17T06:54:05.838240+00:00,0.9965592011801178,1,1,Bwd Packet Length Mean=2321.4 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=1454.1 increased risk,auto_escalate,cd69f531da6dd6a9
5092,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=854.1 increased risk,auto_escalate,cd69f531da6dd6a9
5093,2026-08-17T06:54:05.838240+00:00,0.9998787786157104,1,1,Bwd Packet Length Mean=2321.4 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=897.6 increased risk,auto_escalate,cd69f531da6dd6a9
5094,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=69.5 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=94.0 decreased risk,auto_close,cd69f531da6dd6a9
5095,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=149.5 decreased risk | Bwd Packet Length Mean=242.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5096,2026-08-17T06:54:05.838240+00:00,0.9942777437447738,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5097,2026-08-17T06:54:05.838240+00:00,0.9963642723830216,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5098,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=100.5 decreased risk | Bwd Packet Length Mean=99.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5099,2026-08-17T06:54:05.838240+00:00,0.0254310833614665,0,0,Destination Port=443.0 decreased risk | Init Win bytes backward=5120.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5100,2026-08-17T06:54:05.838240+00:00,0.9743860588200064,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5101,2026-08-17T06:54:05.838240+00:00,0.0224640443134653,0,0,Destination Port=62135.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Init Win bytes backward=250.0 decreased risk,auto_close,cd69f531da6dd6a9
5102,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=917.5 increased risk,auto_escalate,cd69f531da6dd6a9
5103,2026-08-17T06:54:05.838240+00:00,0.012694513869465,0,0,Average Packet Size=323.7 decreased risk | Bwd Packet Length Mean=701.6 decreased risk | Total Length of Bwd Packets=3508.0 decreased risk,auto_close,cd69f531da6dd6a9
5104,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=72.0 decreased risk | Bwd Packet Length Mean=84.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5105,2026-08-17T06:54:05.838240+00:00,0.000180918108207,0,0,Average Packet Size=119.5 decreased risk | Bwd Packet Length Mean=127.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5106,2026-08-17T06:54:05.838240+00:00,0.024259395391451,0,0,Average Packet Size=51.3 decreased risk | Init Win bytes forward=-1.0 decreased risk | Total Length of Fwd Packets=1950.0 decreased risk,auto_close,cd69f531da6dd6a9
5107,2026-08-17T06:54:05.838240+00:00,0.9946632293780164,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5108,2026-08-17T06:54:05.838240+00:00,0.9978212415617664,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1493.5 increased risk,auto_escalate,cd69f531da6dd6a9
5109,2026-08-17T06:54:05.838240+00:00,0.0097586922246467,0,0,Destination Port=54880.0 decreased risk | Average Packet Size=22.7 decreased risk | Bwd Packet Length Mean=6.0 decreased risk,auto_close,cd69f531da6dd6a9
5110,2026-08-17T06:54:05.838240+00:00,0.0223781822638729,0,0,Destination Port=58716.0 decreased risk | Average Packet Size=11.0 decreased risk | Bwd Packet Length Mean=6.0 decreased risk,auto_close,cd69f531da6dd6a9
5111,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=797.0 increased risk,auto_escalate,cd69f531da6dd6a9
5112,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=74.0 decreased risk | Bwd Packet Length Mean=60.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5113,2026-08-17T06:54:05.838240+00:00,0.9858493133637736,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
5114,2026-08-17T06:54:05.838240+00:00,0.9978749962220332,1,1,Bwd Packet Length Mean=1933.5 increased risk | Average Packet Size=833.1 increased risk | Total Length of Bwd Packets=11601.0 increased risk,auto_escalate,cd69f531da6dd6a9
5115,2026-08-17T06:54:05.838240+00:00,0.9943684335931908,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5116,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=920.8 increased risk,auto_escalate,cd69f531da6dd6a9
5117,2026-08-17T06:54:05.838240+00:00,0.9910548601863592,1,1,Total Length of Fwd Packets=0.0 increased risk | Average Packet Size=3.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5118,2026-08-17T06:54:05.838240+00:00,0.9950674654695107,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5119,2026-08-17T06:54:05.838240+00:00,0.9965592011801178,1,1,Bwd Packet Length Mean=1933.5 increased risk | Total Length of Bwd Packets=11601.0 increased risk | Average Packet Size=1291.9 increased risk,auto_escalate,cd69f531da6dd6a9
5120,2026-08-17T06:54:05.838240+00:00,0.0151689138512095,0,0,Destination Port=51430.0 decreased risk | Init Win bytes backward=32832.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5121,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=92.5 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=95.0 decreased risk,auto_close,cd69f531da6dd6a9
5122,2026-08-17T06:54:05.838240+00:00,0.0239208162682688,0,0,Destination Port=50853.0 decreased risk | Init Win bytes backward=33304.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5123,2026-08-17T06:54:05.838240+00:00,0.0010320571646219,0,0,Average Packet Size=83.2 decreased risk | Bwd Packet Length Mean=214.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5124,2026-08-17T06:54:05.838240+00:00,0.1156385133331211,0,0,Total Length of Bwd Packets=18.0 decreased risk | Destination Port=49999.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5125,2026-08-17T06:54:05.838240+00:00,0.000180918108207,0,0,Average Packet Size=142.5 decreased risk | Bwd Packet Length Mean=127.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5126,2026-08-17T06:54:05.838240+00:00,0.0023555106405961,0,0,Bwd Packet Length Mean=380.3 decreased risk | Average Packet Size=219.3 decreased risk | Total Length of Fwd Packets=875.0 decreased risk,auto_close,cd69f531da6dd6a9
5127,2026-08-17T06:54:05.838240+00:00,0.0018266749967719,0,0,Average Packet Size=72.0 decreased risk | Bwd Packet Length Mean=48.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5128,2026-08-17T06:54:05.838240+00:00,0.000180918108207,0,0,Average Packet Size=151.0 decreased risk | Bwd Packet Length Mean=186.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5129,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=96.0 decreased risk | Bwd Packet Length Mean=132.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5130,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=992.1 increased risk,auto_escalate,cd69f531da6dd6a9
5131,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=72.2 decreased risk | Bwd Packet Length Mean=95.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5132,2026-08-17T06:54:05.838240+00:00,0.9858493133637736,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
5133,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=916.8 increased risk,auto_escalate,cd69f531da6dd6a9
5134,2026-08-17T06:54:05.838240+00:00,0.9899356602249212,1,1,Bwd Packet Length Mean=2326.4 increased risk | Total Length of Bwd Packets=11632.0 increased risk | Average Packet Size=940.5 increased risk,auto_escalate,cd69f531da6dd6a9
5135,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=995.2 increased risk,auto_escalate,cd69f531da6dd6a9
5136,2026-08-17T06:54:05.838240+00:00,0.9378533056543152,1,1,Destination Port=80.0 increased risk | Idle Mean=109000000.0 increased risk | Init Win bytes backward=235.0 increased risk,auto_escalate,cd69f531da6dd6a9
5137,2026-08-17T06:54:05.838240+00:00,0.0218440259053615,0,0,Average Packet Size=9.0 decreased risk | Destination Port=56006.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5138,2026-08-17T06:54:05.838240+00:00,0.777272755516425,1,1,Destination Port=80.0 increased risk | Init Win bytes backward=235.0 increased risk | Init Win bytes forward=0.0 increased risk,auto_escalate,cd69f531da6dd6a9
5139,2026-08-17T06:54:05.838240+00:00,0.0085714934492296,0,0,Bwd Packet Length Mean=157.2 decreased risk | Average Packet Size=117.0 decreased risk | Total Length of Bwd Packets=943.0 decreased risk,auto_close,cd69f531da6dd6a9
5140,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=140.5 decreased risk | Bwd Packet Length Mean=179.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5141,2026-08-17T06:54:05.838240+00:00,0.0164639525753247,0,0,Destination Port=43974.0 decreased risk | Init Win bytes backward=304.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5142,2026-08-17T06:54:05.838240+00:00,0.9963763039371374,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5143,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=914.9 increased risk,auto_escalate,cd69f531da6dd6a9
5144,2026-08-17T06:54:05.838240+00:00,0.0287769677547836,0,0,Average Packet Size=9.0 decreased risk | Destination Port=52767.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5145,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=994.2 increased risk,auto_escalate,cd69f531da6dd6a9
5146,2026-08-17T06:54:05.838240+00:00,0.0377914888918872,0,0,Destination Port=443.0 decreased risk | Average Packet Size=12.3 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5147,2026-08-17T06:54:05.838240+00:00,0.9976792065671566,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1323.0 increased risk,auto_escalate,cd69f531da6dd6a9
5148,2026-08-17T06:54:05.838240+00:00,0.0112854651602048,0,0,Destination Port=49268.0 decreased risk | Average Packet Size=9.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5149,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=917.9 increased risk,auto_escalate,cd69f531da6dd6a9
5150,2026-08-17T06:54:05.838240+00:00,0.0014848212288291,0,0,Average Packet Size=43.0 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=44.0 decreased risk,auto_close,cd69f531da6dd6a9
5151,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=84.2 decreased risk | Bwd Packet Length Mean=101.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5152,2026-08-17T06:54:05.838240+00:00,0.983402327009752,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5153,2026-08-17T06:54:05.838240+00:00,0.9536390395753556,1,1,Destination Port=22.0 increased risk | Init Win bytes forward=29200.0 increased risk | Init Win bytes backward=247.0 increased risk,auto_escalate,cd69f531da6dd6a9
5154,2026-08-17T06:54:05.838240+00:00,0.0205745696395226,0,0,Bwd Packet Length Mean=701.2 decreased risk | Average Packet Size=303.6 decreased risk | Total Length of Bwd Packets=4207.0 decreased risk,auto_close,cd69f531da6dd6a9
5155,2026-08-17T06:54:05.838240+00:00,0.000180918108207,0,0,Average Packet Size=129.0 decreased risk | Bwd Packet Length Mean=130.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5156,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=83.2 decreased risk | Bwd Packet Length Mean=102.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5157,2026-08-17T06:54:05.838240+00:00,0.9939666580302948,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5158,2026-08-17T06:54:05.838240+00:00,0.9965432079703176,1,1,Bwd Packet Length Mean=1934.5 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=1292.6 increased risk,auto_escalate,cd69f531da6dd6a9
5159,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=88.5 decreased risk | Bwd Packet Length Mean=132.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5160,2026-08-17T06:54:05.838240+00:00,0.9950925728104792,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5161,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=88.0 decreased risk | Bwd Packet Length Mean=125.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5162,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=89.2 decreased risk | Bwd Packet Length Mean=129.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5163,2026-08-17T06:54:05.838240+00:00,0.9007922902780016,1,1,Destination Port=80.0 increased risk | Average Packet Size=1.5 increased risk | Total Fwd Packets=4.0 increased risk,auto_escalate,cd69f531da6dd6a9
5164,2026-08-17T06:54:05.838240+00:00,0.0457733424726792,0,0,Average Packet Size=9.0 decreased risk | PSH Flag Count=0.0 decreased risk | Init Win bytes backward=253.0 decreased risk,auto_close,cd69f531da6dd6a9
5165,2026-08-17T06:54:05.838240+00:00,0.9965432079703176,1,1,Bwd Packet Length Mean=2900.2 increased risk | Average Packet Size=1661.0 increased risk | Total Length of Bwd Packets=11601.0 increased risk,auto_escalate,cd69f531da6dd6a9
5166,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=918.9 increased risk,auto_escalate,cd69f531da6dd6a9
5167,2026-08-17T06:54:05.838240+00:00,0.2963710804396094,0,1,Average Packet Size=9.0 decreased risk | Destination Port=80.0 increased risk | Bwd Packet Length Mean=0.0 decreased risk,human_review,cd69f531da6dd6a9
5168,2026-08-17T06:54:05.838240+00:00,0.000180918108207,0,0,Average Packet Size=90.5 decreased risk | Bwd Packet Length Mean=71.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5169,2026-08-17T06:54:05.838240+00:00,0.1222849432392063,0,0,Init Win bytes backward=302.0 decreased risk | Bwd Packet Length Mean=4.0 decreased risk | Total Fwd Packets=3.0 decreased risk,auto_close,cd69f531da6dd6a9
5170,2026-08-17T06:54:05.838240+00:00,0.0452080969836705,0,0,Average Packet Size=9.0 decreased risk | Destination Port=49641.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5171,2026-08-17T06:54:05.838240+00:00,0.09884483763625,0,0,Init Win bytes backward=5840.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Flow Bytes/s=2.0 decreased risk,auto_close,cd69f531da6dd6a9
5172,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=149.8 decreased risk | Bwd Packet Length Mean=250.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5173,2026-08-17T06:54:05.838240+00:00,0.9945073975282348,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5174,2026-08-17T06:54:05.838240+00:00,0.0040172215502754,0,0,Destination Port=49945.0 decreased risk | Average Packet Size=37.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5175,2026-08-17T06:54:05.838240+00:00,0.9829155834730746,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
5176,2026-08-17T06:54:05.838240+00:00,0.9858493133637736,1,1,Destination Port=80.0 increased risk | Average Packet Size=7.2 increased risk | Total Fwd Packets=5.0 increased risk,auto_escalate,cd69f531da6dd6a9
5177,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=83.0 decreased risk | Bwd Packet Length Mean=66.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5178,2026-08-17T06:54:05.838240+00:00,0.0001632573728341,0,0,Average Packet Size=58.0 decreased risk | Bwd Packet Length Mean=56.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5179,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=103.8 decreased risk | Bwd Packet Length Mean=158.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5180,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=996.1 increased risk,auto_escalate,cd69f531da6dd6a9
5181,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=100.5 decreased risk | Bwd Packet Length Mean=103.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5182,2026-08-17T06:54:05.838240+00:00,0.0431535526009347,0,0,Bwd Packet Length Mean=566.8 decreased risk | Average Packet Size=385.1 decreased risk | Total Length of Bwd Packets=2267.0 decreased risk,auto_close,cd69f531da6dd6a9
5183,2026-08-17T06:54:05.838240+00:00,0.9961348988280352,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5184,2026-08-17T06:54:05.838240+00:00,0.9965592011801178,1,1,Bwd Packet Length Mean=2900.2 increased risk | Average Packet Size=1661.0 increased risk | Total Length of Bwd Packets=11601.0 increased risk,auto_escalate,cd69f531da6dd6a9
5185,2026-08-17T06:54:05.838240+00:00,0.9999588908816484,1,1,Bwd Packet Length Mean=1449.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=855.6 increased risk,auto_escalate,cd69f531da6dd6a9
5186,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=853.7 increased risk,auto_escalate,cd69f531da6dd6a9
5187,2026-08-17T06:54:05.838240+00:00,0.0509619489943956,0,0,Average Packet Size=9.0 decreased risk | PSH Flag Count=0.0 decreased risk | Init Win bytes backward=258.0 decreased risk,auto_close,cd69f531da6dd6a9
5188,2026-08-17T06:54:05.838240+00:00,0.0498930885584757,0,0,Average Packet Size=9.0 decreased risk | Destination Port=53346.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
5189,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=92.2 decreased risk | Bwd Packet Length Mean=132.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
5190,2026-08-17T06:54:05.838240+00:00,0.9961052508453284,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
5191,2026-08-17T06:54:05.838240+00:00,0.9999960796612828,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=947.8 increased risk,auto_escalate,cd69f531da6dd6a9
